10000,0.005839988073373729,0.00602
20000,0.010293740004230518,0.00992
30000,0.017895403175386192,0.01816
40000,0.02875191134332995,0.027
50000,0.041391169145006075,0.04004
60000,0.059174174795323324,0.05536
70000,0.07759253867762751,0.07506
80000,0.09511406397448577,0.08994
90000,0.11705109482214263,0.10976
100000,0.1367659329345823,0.12728
110000,0.15340701095173384,0.1424
120000,0.17520822812326575,0.16378
130000,0.1943064409245633,0.18076
140000,0.2148135254810653,0.19872
150000,0.22768226156309052,0.20988
160000,0.25235039616224897,0.2319
170000,0.27050571861435707,0.24686
180000,0.28343923938097065,0.25822
190000,0.30145094277326845,0.27336
200000,0.3133525918166796,0.28398
210000,0.32537288269210807,0.29324
220000,0.3380956580992174,0.30516
230000,0.35893291038560937,0.32298
240000,0.3722153318029578,0.33518
250000,0.38046796397347105,0.34414
260000,0.3936348657122764,0.35452
270000,0.4015011313903652,0.36334
280000,0.41570380754421554,0.37306
290000,0.41640473099915937,0.37448
300000,0.429373375992357,0.38634
310000,0.43904268530176005,0.3939
320000,0.45246794524055023,0.40492
330000,0.4548290738053665,0.40472
340000,0.45871303272719327,0.40728
350000,0.47217029473909333,0.42102
360000,0.4804361960618717,0.42796
370000,0.4868912483696505,0.43198
380000,0.4928826608865199,0.4353
390000,0.5015552226993046,0.444
400000,0.5132500290750542,0.45566
410000,0.5223628145276923,0.45928
420000,0.5241697608508493,0.46202
430000,0.5308878545888241,0.46798
440000,0.5356858239402045,0.47268
450000,0.5412534041229597,0.47306
460000,0.5507205539949125,0.48054
470000,0.5541603865850432,0.48556
480000,0.5575315317987428,0.4864
490000,0.5634417683252847,0.48986
500000,0.5682928142857254,0.49642
510000,0.5716834729586385,0.49476
520000,0.5775109724181157,0.49762
530000,0.582547005971899,0.5026
540000,0.5864294038169887,0.50348
550000,0.5887179423135314,0.50394
560000,0.5964054647052258,0.51118
570000,0.5976457401728268,0.51316
580000,0.6041015730189742,0.51532
590000,0.6082509149861025,0.5171
600000,0.6122621016620003,0.52068
610000,0.615199267542795,0.52164
620000,0.6158283814678336,0.52132
630000,0.6196990712373953,0.52392
640000,0.6269003182254929,0.52954
650000,0.62864326040243,0.52768
660000,0.6329018777411531,0.53084
670000,0.6331305754831338,0.53212
680000,0.638324277787361,0.5339
690000,0.644148655093364,0.53834
700000,0.6463130879893098,0.54002
710000,0.6478382599614257,0.53804
720000,0.6501439703020762,0.53996
730000,0.6547179251416873,0.54052
740000,0.657829151078665,0.54492
750000,0.6608709091008432,0.5461
760000,0.6634880542505388,0.54674
770000,0.666494688046133,0.54648
780000,0.6687410774707747,0.54648
790000,0.6720895870717869,0.5506
800000,0.67304652711161,0.55092
810000,0.6778304467723568,0.54988
820000,0.6837367806070559,0.55534
830000,0.6833246563484698,0.55378
840000,0.6858294039730964,0.5551
850000,0.687434190858803,0.55726
860000,0.693156317638528,0.55884
870000,0.6933537938457672,0.55778
880000,0.6936800588838146,0.55788
890000,0.7000531546628972,0.56226
900000,0.7015338359480068,0.56166
910000,0.6997003513203197,0.55842
920000,0.7063645879108656,0.5626
930000,0.7094305426224684,0.56072
940000,0.710762141079188,0.56272
950000,0.7125573793268168,0.56372
960000,0.715562452045674,0.5663
970000,0.7175325308878546,0.56624
980000,0.7194885600394015,0.56464
990000,0.7224468004561466,0.56618
1000000,0.7254432872529498,0.56952
1010000,0.7244395149110148,0.5651
1020000,0.730473076499785,0.5694
1030000,0.7322706563625195,0.57036
1040000,0.7325875549401444,0.56934
1050000,0.735260118314006,0.5687
1060000,0.7381691848135333,0.56686
1070000,0.7393719944394447,0.57024
1080000,0.7425011727588987,0.571
1090000,0.7489273451470417,0.5693
1100000,0.7465310923556414,0.57158
1110000,0.7488906598437206,0.57284
1120000,0.7534130991510084,0.57654
1130000,0.7528518920640322,0.57418
1140000,0.7554440599859347,0.57446
1150000,0.7545464408621202,0.57682
1160000,0.7582836585706625,0.57184
1170000,0.7642906818549026,0.57472
1180000,0.7624884187619568,0.57204
1190000,0.7626874560459331,0.57354
1200000,0.7664028186801565,0.5774
1210000,0.7698684090364488,0.57432
1220000,0.7689918644485848,0.57164
1230000,0.7707800778508969,0.57674
1240000,0.7754141341448851,0.58108
1250000,0.7755218484397428,0.57396
1260000,0.7752556848560727,0.5732
1270000,0.7811674824593515,0.5782
1280000,0.7779235649997229,0.57528
1290000,0.7854838596373462,0.57606
1300000,0.7837245261546699,0.57562
1310000,0.7857359735303828,0.5751
1320000,0.7871097210590032,0.57742
1330000,0.790106988394175,0.5744
1340000,0.7927498913100322,0.57852
1350000,0.7960726431448828,0.57908
1360000,0.7953217652343527,0.57812
1370000,0.7979295439236259,0.57606
1380000,0.7997677117815242,0.57716
1390000,0.8003656041718215,0.57636
1400000,0.7995889684951298,0.57532
1410000,0.805232260899633,0.57504
1420000,0.8056678013092751,0.5803
1430000,0.8044626500682581,0.57682
1440000,0.8086822404885545,0.57934
1450000,0.813433377537823,0.57882
1460000,0.8129634934399653,0.57834
1470000,0.8148539573685554,0.57666
1480000,0.8164938684808459,0.57914
1490000,0.81932488114352,0.57864
1500000,0.8149710381238355,0.57534
1510000,0.8212809102950669,0.57774
1520000,0.8198447196969638,0.5775
1530000,0.8267111157249601,0.58022
1540000,0.8244046248459412,0.57906
1550000,0.8251804799842644,0.57864
1560000,0.8283510268372507,0.58012
1570000,0.8294453416299359,0.57754
1580000,0.8309135343011489,0.5782
1590000,0.8343205842798012,0.57956
1600000,0.8346702654689045,0.57668
1610000,0.8370064168059277,0.5769
1620000,0.8364842366373783,0.57786
1630000,0.838695501835436,0.57754
1640000,0.8399701209912525,0.58072
1650000,0.8455603367866953,0.5805
1660000,0.8410051148679291,0.57668
1670000,0.8430446616249092,0.57544
1680000,0.8430212454738532,0.58004
1690000,0.8495808899230155,0.57984
1700000,0.8472338110488328,0.57722
1710000,0.8468419807878286,0.57838
1720000,0.8482336806989252,0.5789
1730000,0.8539909317052343,0.57814
1740000,0.8503247429882287,0.57578
1750000,0.8533017163258185,0.5784
1760000,0.8547496149994497,0.57724
1770000,0.8592642489230522,0.5747
1780000,0.8567423294543178,0.57632
1790000,0.8599589280710477,0.57962
1800000,0.8607808349731143,0.57628
1810000,0.8647920216490121,0.5793
1820000,0.8638678642206675,0.57548
1830000,0.8633854915089133,0.57924
1840000,0.8666083344325916,0.57774
1850000,0.8709411029163255,0.57784
1860000,0.8689382414626664,0.57992
1870000,0.86754107778299,0.57954
1880000,0.8719784384081076,0.57818
1890000,0.8740211073185619,0.57606
1900000,0.8716115853748965,0.57724
1910000,0.8752949459360099,0.5793
1920000,0.8721111299307585,0.57684
1930000,0.8763525754253739,0.57498
1940000,0.8769707618132531,0.57444
1950000,0.8757968321069775,0.5752
1960000,0.8812785530691939,0.57678
1970000,0.8843218721681092,0.57612
1980000,0.882042700131989,0.57622
1990000,0.8828872426467431,0.57712
