1,4000.6874,0.1,0.1001
2,3362.155,0.222,0.2272
3,2944.2078,0.3054,0.3046
4,2689.0804,0.3742,0.3709
5,2488.6883,0.4275,0.4254
6,2299.1116,0.502,0.4883
7,2116.4169,0.5233,0.5055
8,1925.279,0.5967,0.5815
9,1781.8259,0.6311,0.606
10,1665.2522,0.6049,0.574
11,1549.8891,0.6624,0.63
12,1455.2056,0.7035,0.6593
13,1359.5569,0.7297,0.6777
14,1268.3331,0.7047,0.6552
15,1185.3405,0.7616,0.692
16,1102.5043,0.7861,0.7108
17,1032.0831,0.7922,0.7087
18,960.1272,0.8288,0.7188
19,890.2405,0.8321,0.7183
20,818.6013,0.8529,0.7245
21,758.3913,0.8527,0.7125
22,687.8192,0.8821,0.7232
23,625.9582,0.8999,0.7251
24,567.5805,0.9079,0.7225
25,505.0115,0.9051,0.7176
26,447.459,0.9356,0.7292
27,403.5765,0.94,0.7277
28,355.6645,0.9486,0.7201
29,311.3038,0.9496,0.7119
30,278.1612,0.9654,0.724
31,239.6437,0.9718,0.7181
32,205.8984,0.9721,0.7189
33,186.1937,0.9833,0.7253
34,166.0452,0.9818,0.7255
35,145.0761,0.9852,0.7236
36,122.8417,0.9894,0.7269
37,108.9872,0.9883,0.7312
38,95.8265,0.991,0.7287
39,84.2932,0.9938,0.7293
40,70.5076,0.9942,0.7235
41,60.1296,0.9952,0.7338
42,52.356,0.9981,0.7423
43,49.2134,0.9978,0.7305
44,45.6693,0.9976,0.7296
45,36.3042,0.9987,0.7324
46,33.9611,0.9988,0.7355
47,28.4276,0.9992,0.7356
48,23.452,0.9996,0.7327
49,26.8298,0.9996,0.734
50,22.308,0.9996,0.7365
51,18.8663,0.9998,0.7372
52,12.9296,0.9999,0.7335
53,10.5577,0.9999,0.7334
54,11.7552,0.9999,0.7359
55,9.8764,0.9999,0.7388
56,10.5044,1,0.7356
57,10.6736,1,0.7336
58,9.1324,1,0.7384
59,6.3061,1,0.7392
60,7.1161,1,0.7393
61,6.1039,1,0.7381
62,6.7551,1,0.7377
63,5.37,1,0.7391
64,4.9144,1,0.7388
65,4.2715,1,0.7372
66,6.1135,1,0.7382
67,4.2175,1,0.7385
68,3.4136,1,0.7405
69,2.8443,1,0.7413
70,3.1148,1,0.7412
71,3.3881,1,0.7387
72,2.4142,1,0.7398
73,3.8466,1,0.7413
74,2.2335,1,0.7392
75,2.0877,1,0.7421
76,3.6441,1,0.7413
77,1.8711,1,0.7405
78,2.341,1,0.7414
79,2.1696,1,0.7405
80,2.6091,1,0.7415
81,2.3125,1,0.7402
82,2.0891,1,0.7436
83,2.092,1,0.7411
84,1.8819,1,0.74
85,1.7007,1,0.7412
86,2.0327,1,0.7403
87,2.4436,1,0.7404
88,1.6157,1,0.7417
89,2.2745,1,0.7423
90,1.7323,1,0.7419
91,1.5548,1,0.743
92,1.3858,1,0.74
93,2.7755,1,0.7404
94,2.1431,1,0.7432
95,1.1227,1,0.7424
96,1.2974,1,0.7428
97,1.7361,1,0.7406
98,1.8586,1,0.7403
99,2.0878,1,0.743
100,1.4702,1,0.7427
