1000,0.10002,0.0995,2.5833323452472685
2000,0.09948,0.0995,1.0098216834068299
3000,0.09994,0.0998,3.319481899023056
4000,0.09994,0.1,2.0180647823810576
5000,0.10008,0.1001,0.7178438332080841
6000,0.10032,0.1002,3.026914651632309
7000,0.09988,0.0995,1.727200644016266
8000,0.10012,0.1001,0.4270021727085114
9000,0.10002,0.0999,2.734512351036072
10000,0.1002,0.1,1.435723484992981
11000,0.10008,0.0998,0.13600657486915588
12000,0.1,0.1,2.443103579759598
13000,0.09998,0.1,1.1443691153526305
14000,0.10028,0.1,3.4517204747200014
15000,0.10036,0.1001,2.1522852547168734
16000,0.10018,0.1,0.8534728693962097
17000,0.10032,0.0998,3.159736301898956
18000,0.09952,0.0996,1.86147340965271
19000,0.10036,0.1004,0.5627355787754059
20000,0.10002,0.1,2.8689339606761934
21000,0.09992,0.0995,1.570583533525467
1000,0.09998,0.0999,2.6584334959983824
2000,0.09994,0.1,1.008798910856247
3000,0.10002,0.1,3.3182319819927217
4000,0.10002,0.1,2.0176378066539766
5000,0.10002,0.1,0.7183874146938324
6000,0.10004,0.1,3.026696934938431
7000,0.10002,0.1002,1.726856130361557
8000,0.10002,0.1001,0.427151340007782
9000,0.10002,0.0999,2.735230642080307
10000,0.09998,0.1,1.4356799194812775
11000,0.1,0.1,0.1362172441482544
12000,0.10002,0.1,2.4438404803276064
13000,0.10004,0.1001,1.1444561278820038
14000,0.10008,0.1001,3.4512017648220064
15000,0.10002,0.1001,2.151863209247589
16000,0.22448,0.2249,0.7777058695554733
17000,0.3111,0.3141,2.7533531613349913
18000,0.3744,0.3675,1.4436842588186265
19000,0.39096,0.3882,0.40908696854114535
20000,0.41352,0.4054,2.0375355018377306
21000,0.42762,0.4229,1.0639115470051765
22000,0.4454,0.4332,0.17410369801521303
23000,0.46424,0.4559,1.6543417935371398
24000,0.48124,0.4643,0.7828728377223014
25000,0.51246,0.4954,2.188330740511417
26000,0.53226,0.5109,1.3426313918828965
27000,0.55686,0.535,0.5611905811429023
28000,0.56634,0.5423,1.8418767911791802
29000,0.58306,0.5531,1.072601443350315
30000,0.60072,0.5698,0.3609234649538994
31000,0.6108,0.5745,1.5358591604232787
32000,0.61686,0.5837,0.8320954894423485
33000,0.6272,0.5807,0.18878631234169008
34000,0.64838,0.6,1.265427405297756
35000,0.6428,0.5976,0.6343319455385208
36000,0.66426,0.6089,0.050313457608222964
37000,0.68086,0.6173,1.03286886754632
38000,0.68586,0.6248,0.4540010648667812
39000,0.69466,0.6258,1.4080950608849525
40000,0.69916,0.6211,0.8346837258636951
41000,0.7173,0.6336,0.30881758213043214
42000,0.731,0.6387,1.1811710522174834
43000,0.75122,0.6461,0.6517586078047752
44000,0.73912,0.6305,0.17797206503152846
45000,0.7574,0.6498,0.9663507970273495
46000,0.76904,0.6487,0.49451424184441567
47000,0.76972,0.6434,0.07425375708937645
48000,0.7849,0.6505,0.7845018354058265
49000,0.78718,0.6338,0.359640640437603
50000,0.81122,0.6604,1.0455413394123316
51000,0.7755,0.6341,0.6184472894519567
52000,0.82966,0.6549,0.24073882481455802
53000,0.82632,0.6554,0.8475509975254536
54000,0.83408,0.6509,0.47265178480744363
55000,0.8391,0.6482,0.14685880763828754
56000,0.86262,0.6578,0.6837088736593724
57000,0.86258,0.6491,0.35192334933578967
58000,0.87386,0.6504,0.06959425748884678
59000,0.87586,0.6551,0.5337317572310567
60000,0.8992,0.6537,0.24828117583692075
61000,0.90362,0.6598,0.015471681341528893
62000,0.90148,0.6491,0.4118948629647493
63000,0.89448,0.6385,0.16509604359045624
64000,0.9099,0.6491,0.5454300198070705
65000,0.91918,0.6497,0.3010933618545532
66000,0.92546,0.6409,0.10128634778410196
67000,0.93566,0.6519,0.4186433197371662
68000,0.94202,0.6507,0.2178433599732816
69000,0.9481,0.6507,0.050918901558965446
70000,0.9503,0.6506,0.31353791236132383
71000,0.943,0.6459,0.1505491740014404
72000,0.96194,0.6578,0.017995578695088624
73000,0.9644,0.6475,0.2316123469863087
74000,0.96318,0.6514,0.09978748100996017
75000,0.97012,0.6487,0.31315619572531433
76000,0.97344,0.6496,0.16841885853093116
77000,0.97712,0.6517,0.06280239465460181
78000,0.97652,0.6512,0.23379268822725863
79000,0.98212,0.6521,0.12628624658752233
80000,0.9809,0.6524,0.036338862977921965
81000,0.9829,0.6487,0.1760696818693541
82000,0.97758,0.6473,0.08192153938324191
83000,0.98916,0.6502,0.01694644249137491
84000,0.9839,0.6407,0.13124181327119003
85000,0.98668,0.6484,0.05791582081571687
86000,0.99296,0.6549,0.0024949864732916466
87000,0.99128,0.653,0.0903208255986101
88000,0.99264,0.6475,0.03691341678798199
89000,0.99242,0.6486,0.12698959750309585
90000,0.99342,0.653,0.06688975098339142
91000,0.99618,0.6572,0.022447397710755466
92000,0.99312,0.65,0.09758503092778846
93000,0.9956,0.6496,0.05237869918160141
94000,0.99746,0.6496,0.01278543617844116
95000,0.99618,0.6504,0.07261679329260369
96000,0.99792,0.6535,0.03782843924959889
97000,0.9979,0.6504,0.0043387400588253515
98000,0.99758,0.6493,0.050269998505420514
99000,0.99886,0.6556,0.02244479349226458
100000,0.9967,0.6517,0.06558335528516909
101000,0.99858,0.6533,0.038585243722598535
102000,0.99876,0.6524,0.015421955139900093
103000,0.9988,0.6511,0.05206278449849924
104000,0.99904,0.6553,0.028374695050966695
105000,0.9993,0.6505,0.0075960346817446405
106000,0.99892,0.6506,0.04194054059788323
107000,0.99942,0.6488,0.02466446110077959
108000,0.99938,0.6528,0.0035926395158094237
109000,0.9996,0.6526,0.03401408536651434
110000,0.99964,0.6521,0.012625644556399493
111000,0.9996,0.6507,0.0006002029519877396
112000,0.9998,0.6507,0.02328662542861275
113000,0.99976,0.6539,0.008437680467694008
114000,0.9998,0.6516,0.03247749620750255
115000,0.99982,0.6599,0.01940954534824414
116000,0.99994,0.6524,0.005921233278335421
117000,0.99992,0.6513,0.0244693640286132
118000,0.99994,0.6486,0.016114042298479035
119000,0.99994,0.6533,0.0035013409010607576
120000,0.99994,0.6562,0.021753393946430152
121000,0.9999,0.6547,0.010280735788917809
122000,0.9999,0.6535,0.0009203969408044941
123000,1.0,0.6555,0.016404157029995987
124000,1.0,0.6538,0.006139527331339195
125000,0.99998,0.6562,0.02072280716079331
126000,0.99998,0.6555,0.013736196364651733
127000,0.99996,0.6525,0.0052852062042675245
128000,0.99998,0.6525,0.018212689177308675
129000,0.99998,0.6516,0.010999685059341574
130000,0.99994,0.6523,0.004604811287103075
131000,0.99998,0.6517,0.015764316793376566
132000,0.99998,0.6533,0.007840680090508614
133000,0.99996,0.6535,0.0017191720192495268
134000,0.99998,0.6499,0.014239357102153008
135000,0.99998,0.6511,0.0054350928108906375
136000,0.99998,0.6509,0.0002847413765193778
137000,0.99998,0.652,0.010889330096451886
138000,0.99998,0.6553,0.0046722527582624025
139000,0.99998,0.6547,0.014114640767543278
140000,0.99998,0.652,0.008358577070610409
141000,0.99998,0.6546,0.0036967757931743108
142000,0.99998,0.651,0.012174356896373865
143000,0.99998,0.6542,0.00638131069350311
144000,0.99996,0.6549,0.0016906085023547348
145000,0.99998,0.6513,0.011595878966824784
146000,0.99998,0.6503,0.005740322828612079
147000,0.99998,0.6553,0.0005562395169945376
148000,0.99998,0.6533,0.008293255013341877
149000,1.0,0.6546,0.004412829327086002
150000,0.99998,0.6537,0.012927209024364401
151000,0.99998,0.6539,0.007970691762166098
152000,0.99998,0.6559,0.003795607439736159
153000,0.99998,0.6527,0.011703444844551086
154000,0.99998,0.6546,0.007314885049829172
155000,0.99998,0.6509,0.0019578758881789327
156000,0.99998,0.6549,0.009091943813952185
