1,3600.0638,0.1,0.1
2,3599.5477,0.1,0.1
3,3599.5158,0.1,0.1
4,3599.4431,0.1,0.1
5,3599.3711,0.1,0.1
6,3599.267,0.1,0.1
7,3599.1976,0.1,0.1
8,3599.1291,0.1,0.1
9,3599.1957,0.1,0.1
10,3599.0599,0.1,0.1
11,3598.9738,0.1,0.1
12,3598.6439,0.1427,0.1442
13,3582.8356,0.1736,0.1744
14,3061.0582,0.255,0.2541
15,2835.2798,0.3065,0.2998
16,2626.794,0.425,0.4137
17,2367.3794,0.4476,0.4383
18,2213.1388,0.5124,0.5009
19,2091.5135,0.5109,0.5052
20,1970.6036,0.56,0.5568
21,1858.2,0.574,0.5634
22,1761.9821,0.6227,0.6045
23,1674.5987,0.6221,0.6052
24,1589.3936,0.6589,0.6357
25,1509.9796,0.6745,0.646
26,1437.7732,0.6864,0.6549
27,1377.4942,0.7111,0.6749
28,1313.7187,0.7233,0.6814
29,1249.2515,0.7266,0.6824
30,1194.3113,0.7256,0.6757
31,1140.4113,0.7637,0.7143
32,1087.2516,0.7755,0.7139
33,1036.8297,0.7735,0.7128
34,981.4648,0.7968,0.7287
35,934.3048,0.8049,0.7303
36,890.3158,0.8159,0.7334
37,841.5934,0.831,0.74
38,797.9438,0.8369,0.7357
39,751.2193,0.8376,0.7361
40,700.6928,0.8637,0.7444
41,659.3862,0.8539,0.733
42,609.0031,0.8873,0.7472
43,558.5875,0.8671,0.7307
44,521.367,0.8839,0.7367
45,475.4712,0.9199,0.7508
46,436.2564,0.9203,0.7445
47,390.5891,0.9389,0.7441
48,350.4387,0.9329,0.7378
49,317.247,0.9417,0.7402
50,281.0126,0.9554,0.7458
51,255.7403,0.9385,0.7313
52,233.6752,0.9692,0.7394
53,216.0887,0.9398,0.7337
54,189.0141,0.9593,0.74
55,171.8858,0.9661,0.7384
56,153.8803,0.9772,0.7435
57,153.5369,0.9784,0.7398
58,122.5132,0.9756,0.7427
59,129.9031,0.9843,0.7475
60,118.3773,0.9761,0.7383
61,97.0737,0.9872,0.7468
62,99.4071,0.9829,0.7428
63,88.7162,0.9866,0.7471
64,81.6269,0.9897,0.7462
65,78.2803,0.9729,0.7361
66,87.4924,0.9788,0.7399
67,77.1424,0.9815,0.7424
68,59.6638,0.978,0.7343
69,63.7844,0.9892,0.745
70,64.2133,0.9904,0.7465
71,59.2628,0.9891,0.7426
72,56.0442,0.9882,0.7429
73,47.99,0.9876,0.7431
74,58.458,0.9914,0.7465
75,50.7959,0.9938,0.7504
76,35.0332,0.9947,0.7501
77,44.7892,0.9964,0.7473
78,44.1388,0.9941,0.7477
79,37.6423,0.9908,0.7399
80,39.6246,0.9895,0.7483
81,42.4147,0.9881,0.7439
82,35.8418,0.9949,0.7522
83,42.4497,0.9946,0.7502
84,36.1178,0.9915,0.7465
85,33.991,0.992,0.7463
86,20.7239,0.9971,0.7563
87,34.8675,0.9844,0.7362
88,33.4625,0.9943,0.7511
89,34.1731,0.9956,0.7475
90,18.5797,0.9971,0.7543
91,19.1908,0.9966,0.7545
92,39.7897,0.9937,0.7538
93,20.5782,0.9947,0.7506
94,23.0649,0.9975,0.7528
95,19.1272,0.9888,0.749
96,19.3193,0.9992,0.7574
97,24.1437,0.998,0.7543
98,14.1427,0.9985,0.7549
99,8.7924,0.9965,0.7516
100,19.5241,0.9891,0.7402
